,Lane,Vehicle Type,Vehicle Class,GVW,Axle Number,Axle Spacing,Axle Weight,Speed,Gap Time,Hour,Minute,Second,Cumulative Gap Time
4608,2.0,HDV,3.0,12580.332097546127,2.0,[442.7437926555442],"[9352.98278529603, 3227.3493122500954]",68.14517179372125,1.394091654982595,0.0,58.0,59.391624400605906,3539.391624400606
4609,2.0,HDV,8.0,17033.661066062075,3.0,"[531.1035710002644, 126.12647348773966]","[6606.290857795689, 4460.124119033074, 5967.246089233312]",102.90773042743342,0.2302053220405009,0.0,58.0,59.62182972264645,3539.6218297226465
4610,2.0,Private Car,2.0,0.0,0.0,0,0,87.75954430695913,1.5071399378158374,0.0,59.0,1.1289696604621895,3541.128969660462
4611,2.0,Private Car,2.0,0.0,0.0,0,0,74.64626122460332,0.15362386814901915,0.0,59.0,1.2825935286114145,3541.2825935286114
4612,2.0,HDV,8.0,23714.2646883617,2.0,[585.5960429635129],"[14173.137724348024, 9541.12696401368]",83.49045141808476,0.32034903708633305,0.0,59.0,1.6029425656979583,3541.602942565698
4613,2.0,HDV,3.0,14296.93975646015,2.0,[483.9210413291164],"[2058.627757311952, 12238.311999148198]",69.36562308187958,0.3363105664158566,0.0,59.0,1.939253132113663,3541.9392531321137
4614,2.0,Motorbike,1.0,0.0,0.0,0,0,83.4008544782102,3.720855820620119,0.0,59.0,5.660108952733935,3545.660108952734
4615,2.0,HDV,8.0,2640.0065036486712,3.0,"[428.15093052028465, 161.8540657494412]","[476.0332847283216, 1296.230934059142, 867.7422848612075]",87.76115056155632,1.4009718503743174,0.0,59.0,7.061080803108325,3547.0610808031083
4616,2.0,HDV,4.0,6915.1564054426435,2.0,[369.87252847976885],"[4637.699632510055, 2277.456772932589]",72.59801842771041,1.5152091986332243,0.0,59.0,8.576290001741654,3548.5762900017417
4617,2.0,HDV,8.0,31927.094232910753,2.0,[744.5326623721967],"[28161.41169550793, 3765.6825374028217]",80.85936688225246,0.3404987958095489,0.0,59.0,8.916788797551362,3548.9167887975514
4618,2.0,Motorbike,1.0,0.0,0.0,0,0,76.90408317376146,0.21183080625718106,0.0,59.0,9.128619603808602,3549.1286196038086
4619,2.0,HDV,5.0,7306.920247039023,2.0,[365.3827261631259],"[3626.7375390626225, 3680.1827079764003]",78.59289234780744,2.665419171359096,0.0,59.0,11.794038775167792,3551.794038775168
4620,2.0,Motorbike,1.0,0.0,0.0,0,0,87.7071241720246,1.4358678193685317,0.0,59.0,13.22990659453626,3553.2299065945363
4621,2.0,Motorbike,1.0,0.0,0.0,0,0,76.93139821353756,1.2805905936225104,0.0,59.0,14.510497188158752,3554.5104971881588
4622,2.0,HDV,5.0,14257.039360931463,2.0,[388.5364888012308],"[8326.459936208938, 5930.579424722526]",85.56395230170008,2.705611692860791,0.0,59.0,17.21610888101941,3557.2161088810194
4623,2.0,Private Car,2.0,0.0,0.0,0,0,72.53508010553928,0.2620876356250238,0.0,59.0,17.478196516644402,3557.4781965166444
4624,2.0,Private Car,2.0,0.0,0.0,0,0,65.09102602269891,1.426915483466107,0.0,59.0,18.90511200011042,3558.9051120001104
4625,2.0,Private Car,2.0,0.0,0.0,0,0,74.79675201380913,0.175553300303518,0.0,59.0,19.080665300413784,3559.080665300414
4626,2.0,Private Car,2.0,0.0,0.0,0,0,74.78504518880553,0.0,0.0,59.0,19.080665300413784,3559.080665300414
4627,2.0,Motorbike,1.0,0.0,0.0,0,0,71.19964059979326,4.848704706582328,0.0,59.0,23.929370006996123,3563.929370006996
4628,2.0,HDV,8.0,15745.883487601659,3.0,"[525.6782487152739, 136.30265028999196]","[6383.999844432682, 4401.852975870281, 4960.030667298695]",90.66345052745362,0.12055794229061254,0.0,59.0,24.04992794928694,3564.049927949287
4629,2.0,HDV,4.0,5650.311646605942,2.0,[327.52828313074383],"[1994.127818286435, 3656.183828319507]",76.91619572722377,2.750227402204291,0.0,59.0,26.800155351491412,3566.8001553514914
4630,2.0,HDV,6.0,18217.03855418155,3.0,"[502.90498827251724, 145.86235454885752]","[5158.190778827515, 9797.494008088468, 3261.353767265567]",78.50404407340231,1.4066060117639416,0.0,59.0,28.206761363255282,3568.2067613632553
4631,2.0,Motorbike,1.0,0.0,0.0,0,0,74.70348631715439,2.61316132833631,0.0,59.0,30.819922691591728,3570.8199226915917
4632,2.0,Private Car,2.0,0.0,0.0,0,0,87.69039667343458,0.28298108618604223,0.0,59.0,31.102903777777556,3571.1029037777776
4633,2.0,Private Car,2.0,0.0,0.0,0,0,69.32592680129459,0.16637977504685703,0.0,59.0,31.269283552824618,3571.2692835528246
4634,2.0,HDV,3.0,10777.45602968684,3.0,"[420.74617012861114, 113.41533070816617]","[4352.36220872987, 4219.839423099443, 2205.2543978575277]",90.73189599942803,4.837569881347841,0.0,59.0,36.106853434172535,3576.1068534341725
4635,2.0,Private Car,2.0,0.0,0.0,0,0,74.67408277062871,1.5236512183647761,0.0,59.0,37.630504652537184,3577.630504652537
4636,2.0,Motorbike,1.0,0.0,0.0,0,0,80.91254945709339,2.721443243176628,0.0,59.0,40.35194789571369,3580.3519478957137
4637,2.0,HDV,8.0,32394.481457059766,2.0,[566.4533898315201],"[27990.991287660956, 4403.49016939881]",42.008884833374786,3.7340185019963825,0.0,59.0,44.08596639770985,3584.08596639771
4638,2.0,HDV,9.0,50789.89911204361,2.0,[541.9388494735941],"[34594.644232004466, 16195.254880039141]",83.52251654990776,3.743929405380139,0.0,59.0,47.82989580309004,3587.82989580309
4639,2.0,Motorbike,1.0,0.0,0.0,0,0,61.0461431105812,0.19667508188312238,0.0,59.0,48.02657088497335,3588.0265708849734
4640,2.0,HDV,7.0,42494.26336987974,4.0,"[158.19420669108533, 726.6967783348691, 113.23054490251698]","[13310.348708575251, 8167.261012229526, 3874.6813734870293, 17141.972275587937]",98.91312334095528,3.7878723482249623,0.0,59.0,51.81444323319829,3591.8144432331983
4641,2.0,Motorbike,1.0,0.0,0.0,0,0,74.64147259280125,1.3399491909995476,0.0,59.0,53.154392424197795,3593.154392424198
4642,2.0,Private Car,2.0,0.0,0.0,0,0,74.72058351806145,2.723798413728277,0.0,59.0,55.87819083792601,3595.878190837926
4643,2.0,Private Car,2.0,0.0,0.0,0,0,76.95705510727946,1.3682732550764996,0.0,59.0,57.24646409300249,3597.2464640930025
4644,2.0,Private Car,2.0,0.0,0.0,0,0,78.53733229877142,1.5726070479834364,0.0,59.0,58.819071140986125,3598.819071140986
4645,2.0,Private Car,2.0,0.0,0.0,0,0,76.8591041817496,1.3644234331490526,0.0,0.0,0.1834945741352385,3600.1834945741352
4646,2.0,Motorbike,1.0,0.0,0.0,0,0,80.81227026723988,1.2985555274719944,0.0,0.0,1.4820501016074559,3601.4820501016075
4647,2.0,Private Car,2.0,0.0,0.0,0.0,0.0,90.73613433031001,3.956097085481716,1.0,0.0,3.956097085481716,3.956097085481716
4648,2.0,HDV,7.0,24770.279135759458,4.0,"[335.7142677705935, 451.43426234524276, 134.70145456137206]","[5180.147347063601, 8757.284459270846, 5474.609763652266, 5358.237565772744]",71.19360977600158,2.2636840670338776,1.0,0.0,6.219781152515594,6.219781152515594
4649,2.0,HDV,4.0,5272.148070471288,2.0,[290.3376837218471],"[1454.6078666693818, 3817.540203801906]",34.006595678437826,0.08312771977066247,1.0,0.0,6.302908872286257,6.302908872286257
4650,2.0,Private Car,2.0,0.0,0.0,0,0,68.1403297937951,3.905865917175233,1.0,0.0,10.20877478946149,10.20877478946149
4651,2.0,Private Car,2.0,0.0,0.0,0,0,63.138743386428715,2.048954713577012,1.0,0.0,12.257729503038501,12.257729503038501
4652,2.0,Private Car,2.0,0.0,0.0,0,0,72.59131812921075,0.41159113375245404,1.0,0.0,12.669320636790955,12.669320636790955
4653,2.0,Private Car,2.0,0.0,0.0,0,0,87.73130698232653,0.22860012447607853,1.0,0.0,12.897920761267034,12.897920761267034
4654,2.0,Private Car,2.0,0.0,0.0,0,0,78.52511884403192,3.8415010383272956,1.0,0.0,16.73942179959433,16.73942179959433
4655,2.0,HDV,6.0,26264.53795090637,3.0,"[380.42621346360465, 115.05293600857443]","[7084.750063537419, 10680.484161634575, 8499.303725734379]",78.50258999717481,0.08720485642966681,1.0,0.0,16.826626656023997,16.826626656023997
4656,2.0,Private Car,2.0,0.0,0.0,0,0,72.49003877890662,0.14898366119663584,1.0,0.0,16.97561031722063,16.97561031722063
4657,2.0,HDV,5.0,7776.693452953526,2.0,[564.8892109909405],"[3757.4526951703024, 4019.240757783224]",63.137289731519814,2.18140191077343,1.0,0.0,19.157012227994063,19.157012227994063
4658,2.0,HDV,5.0,10420.905402406388,2.0,[461.6452574752019],"[3120.1253760313207, 7300.780026375068]",81.05161455200724,0.3873058606565319,1.0,0.0,19.544318088650595,19.544318088650595
4659,2.0,HDV,8.0,24599.152455424748,2.0,[642.8763756812014],"[11954.008496477709, 12645.14395894704]",69.3086618338042,0.35621225380420873,1.0,0.0,19.900530342454804,19.900530342454804
4660,2.0,Motorbike,1.0,0.0,0.0,0,0,76.82738511954705,1.8457332740307537,1.0,0.0,21.746263616485557,21.746263616485557
4661,2.0,Private Car,2.0,0.0,0.0,0,0,72.51317852370185,0.49826777451440823,1.0,0.0,22.244531390999963,22.244531390999963
4662,2.0,HDV,6.0,17631.70957749623,3.0,"[373.3592461130091, 124.19104252022298]","[6177.9865427538, 3297.4381788192504, 8156.284855923179]",87.72426335753133,3.891378232702319,1.0,0.0,26.135909623702283,26.135909623702283
4663,2.0,Motorbike,1.0,0.0,0.0,0,0,98.88384919642402,0.0,1.0,0.0,26.135909623702283,26.135909623702283
4664,2.0,HDV,8.0,30691.575571917234,2.0,[582.5741991719105],"[12533.44774761041, 18158.127824306826]",74.75778808649444,2.0768288008497215,1.0,0.0,28.212738424552004,28.212738424552004
4665,2.0,Motorbike,1.0,0.0,0.0,0,0,81.0066636550521,3.8805339053794525,1.0,0.0,32.09327232993146,32.09327232993146
4666,2.0,Private Car,2.0,0.0,0.0,0,0,53.02011647543877,0.0,1.0,0.0,32.09327232993146,32.09327232993146
4667,2.0,HDV,8.0,29547.168028703065,2.0,[579.5576897453535],"[10616.52699951153, 18930.641029191534]",85.59418186821203,0.0,1.0,0.0,32.09327232993146,32.09327232993146
4668,2.0,HDV,8.0,25631.713569870844,2.0,[550.3467941149163],"[10906.959444963313, 14724.754124907528]",71.23817837195502,0.1280683744784599,1.0,0.0,32.22134070440992,32.22134070440992
4669,2.0,Private Car,2.0,0.0,0.0,0,0,85.61747371756071,2.0001284897378118,1.0,0.0,34.22146919414773,34.22146919414773
4670,2.0,Motorbike,1.0,0.0,0.0,0,0,81.05726362701446,5.405359878818156,1.0,0.0,39.62682907296588,39.62682907296588
4671,2.0,Motorbike,1.0,0.0,0.0,0,0,102.88776123732853,3.859954024483585,1.0,0.0,43.48678309744947,43.48678309744947
4672,2.0,Private Car,2.0,0.0,0.0,0,0,65.09174896485877,5.453194241341268,1.0,0.0,48.93997733879073,48.93997733879073
4673,2.0,HDV,5.0,8076.6590871187855,2.0,[396.6790372205408],"[1685.041049746036, 6391.618037372749]",66.19658248779521,0.24795308113658018,1.0,0.0,49.18793041992731,49.18793041992731
4674,2.0,Motorbike,1.0,0.0,0.0,0,0,76.94855078726721,1.9310377315505758,1.0,0.0,51.11896815147789,51.11896815147789
4675,2.0,Private Car,2.0,0.0,0.0,0,0,80.9271127320561,2.2678735791598843,1.0,0.0,53.38684173063777,53.38684173063777
4676,2.0,Private Car,2.0,0.0,0.0,0,0,83.47467929529302,5.480831884533278,1.0,0.0,58.86767361517105,58.86767361517105
4677,2.0,Private Car,2.0,0.0,0.0,0,0,76.82527323591114,0.34003510465194414,1.0,0.0,59.207708719822996,59.207708719822996
4678,2.0,Private Car,2.0,0.0,0.0,0,0,72.61217625265486,9.918833693365839,1.0,1.0,9.12654241318883,69.12654241318883
4679,2.0,HDV,8.0,14903.047125862868,3.0,"[413.1287248334955, 144.5110935565252]","[3916.711398834368, 2964.248804116511, 8022.08692291199]",85.58785064213798,5.50152634800448,1.0,1.0,14.628068761193305,74.6280687611933
4680,2.0,Motorbike,1.0,0.0,0.0,0,0,65.08421955930726,1.882922527238184,1.0,1.0,16.510991288431484,76.51099128843148
4681,2.0,Private Car,2.0,0.0,0.0,0,0,83.45965105554319,11.380845489648884,1.0,1.0,27.891836778080375,87.89183677808037
4682,2.0,Private Car,2.0,0.0,0.0,0,0,71.20204778564144,2.332575291777176,1.0,1.0,30.22441206985755,90.22441206985755
4683,2.0,HDV,4.0,5624.190069982861,2.0,[293.3524858858684],"[3276.6682390898495, 2347.5218308930116]",72.49072444747831,0.1380480168138026,1.0,1.0,30.362460086671348,90.36246008667135
4684,2.0,Private Car,2.0,0.0,0.0,0,0,74.75855976805076,2.1553875280228367,1.0,1.0,32.51784761469419,92.51784761469419
4685,2.0,Private Car,2.0,0.0,0.0,0,0,81.06331279520707,6.988401661548786,1.0,1.0,39.50624927624298,99.50624927624298
4686,2.0,Private Car,2.0,0.0,0.0,0,0,76.81578549735697,0.10943738959230828,1.0,1.0,39.615686665835284,99.61568666583528
4687,2.0,Motorbike,1.0,0.0,0.0,0,0,74.75594033167064,0.10655834393865676,1.0,1.0,39.72224500977394,99.72224500977394
4688,2.0,Private Car,2.0,0.0,0.0,0,0,83.43361630358893,0.1717171853206178,1.0,1.0,39.89396219509456,99.89396219509456
4689,2.0,Motorbike,1.0,0.0,0.0,0,0,66.22050353298741,2.084729760602453,1.0,1.0,41.978691955697016,101.97869195569702
4690,2.0,Private Car,2.0,0.0,0.0,0,0,83.47827951105701,0.42779914229724136,1.0,1.0,42.40649109799426,102.40649109799426
4691,2.0,HDV,4.0,5845.960975020254,2.0,[322.466629466441],"[2570.260857009722, 3275.7001180105326]",113.96587922420032,5.548042228223416,1.0,1.0,47.95453332621767,107.95453332621767
4692,2.0,HDV,8.0,19778.017200965667,3.0,"[497.4135847698551, 136.30349806920353]","[6387.987267672633, 5599.134077735009, 7790.895855558026]",69.37583243988077,2.2409705626853924,1.0,1.0,50.19550388890306,110.19550388890306
4693,2.0,Private Car,2.0,0.0,0.0,0,0,72.50973970284817,0.3502545588274877,1.0,1.0,50.54575844773055,110.54575844773055
4694,2.0,HDV,5.0,8246.26493954797,2.0,[550.8393723450229],"[2533.443653807814, 5712.821285740155]",63.135076186373105,2.2671160584410086,1.0,1.0,52.81287450617155,112.81287450617155
4695,2.0,HDV,8.0,17687.96210149458,3.0,"[477.28515909599975, 157.79062692925694]","[4129.337014395711, 7036.881749501679, 6521.7433375971905]",74.78453228859604,0.41061172874022234,1.0,1.0,53.223486234911775,113.22348623491177
4696,2.0,HDV,7.0,37384.40517001937,4.0,"[310.4737918867007, 705.6587592517978, 134.73868486919628]","[14602.64294833704, 14163.185108335874, 5642.741799350438, 2975.835313996017]",76.99456089140547,7.001241600410454,1.0,2.0,0.22472783532222707,120.22472783532223
4697,2.0,HDV,8.0,22379.681308398336,3.0,"[486.3284765656585, 145.55489760649618]","[9544.478515050261, 7106.755587822484, 5728.447205525588]",81.01533038870357,30.00716321171411,1.0,2.0,30.231891047036328,150.23189104703633
4698,2.0,Private Car,2.0,0.0,0.0,0,0,66.22285273105199,2.131985088884075,1.0,2.0,32.36387613592041,152.3638761359204
4699,2.0,HDV,6.0,31794.62964327967,3.0,"[474.59418270716077, 141.7419155510111]","[11921.85862459179, 13641.401458510687, 6231.3695601771915]",81.08463893321543,9.960270648585094,1.0,2.0,42.3241467845055,162.3241467845055
4700,2.0,Motorbike,1.0,0.0,0.0,0,0,90.73697414854335,7.0065873147902105,1.0,2.0,49.33073409929571,169.3307340992957
4701,2.0,Private Car,2.0,0.0,0.0,0,0,63.14180934952844,0.4112062868937268,1.0,2.0,49.74194038618944,169.74194038618944
4702,2.0,Private Car,2.0,0.0,0.0,0,0,85.5728570540539,3.909786985920058,1.0,2.0,53.65172737210949,173.6517273721095
4703,2.0,HDV,5.0,7398.327958113631,2.0,[384.0350292909396],"[3248.1564761200143, 4150.171481993617]",83.41833651815124,2.0327594493918175,1.0,2.0,55.68448682150131,175.6844868215013
4704,2.0,HDV,5.0,12294.791496362099,2.0,[317.05818757399675],"[2982.6946697687117, 9312.096826593386]",66.19616002306357,3.988270469525268,1.0,2.0,59.672757291026585,179.67275729102658
4705,2.0,HDV,8.0,32196.895699624773,2.0,[593.6540012692847],"[2923.7830101519994, 29273.112689472775]",72.54376405758178,1.9591553648574072,1.0,3.0,1.6319126558839798,181.63191265588398
4706,2.0,Private Car,2.0,0.0,0.0,0,0,74.80426691151284,3.8929144799851225,1.0,3.0,5.524827135869089,185.5248271358691
4707,2.0,HDV,8.0,25761.78926905829,3.0,"[523.6641910022297, 157.78385553400824]","[10569.814363410293, 9619.889670231594, 5572.0852354164035]",62.0557775148994,0.11251702556876719,1.0,3.0,5.637344161437852,185.63734416143785
4708,2.0,HDV,6.0,40142.192385594346,2.0,[544.6927006288452],"[27473.05598557842, 12669.136400015926]",69.36083705534634,0.3673941407183391,1.0,3.0,6.004738302156198,186.0047383021562
4709,2.0,Motorbike,1.0,0.0,0.0,0,0,85.66595728661544,0.045772642772129044,1.0,3.0,6.050510944928334,186.05051094492833
4710,2.0,Motorbike,1.0,0.0,0.0,0,0,83.51776838829143,0.34045160048535433,1.0,3.0,6.390962545413686,186.3909625454137
4711,2.0,Private Car,2.0,0.0,0.0,0,0,90.68796777479442,3.8090686965939415,1.0,3.0,10.20003124200764,190.20003124200764
4712,2.0,HDV,7.0,20126.24326057614,5.0,"[329.5969201192825, 606.1600922352502, 136.69545135266586, 128.5431307874952]","[6540.357745830589, 4713.347543725613, 2503.3866899344807, 4103.888442509641, 2265.2628385758157]",69.34962105065449,2.0414251896471405,1.0,3.0,12.241456431654768,192.24145643165477
4713,2.0,HDV,5.0,8311.443064847348,2.0,[497.4017914016837],"[4984.95436071119, 3326.4887041361576]",87.6755900191668,0.15997269576846404,1.0,3.0,12.401429127423228,192.40142912742323
4714,2.0,Motorbike,1.0,0.0,0.0,0,0,80.98337511979847,3.9320261901958062,1.0,3.0,16.33345531761904,196.33345531761904
4715,2.0,Motorbike,1.0,0.0,0.0,0,0,72.51447123351863,0.1300352834484249,1.0,3.0,16.463490601067463,196.46349060106746
4716,2.0,Private Car,2.0,0.0,0.0,0,0,74.73525644532852,0.36135531033695106,1.0,3.0,16.824845911404424,196.82484591140442
4717,2.0,HDV,9.0,2184.6493874980297,4.0,"[183.6346455132432, 345.4383506525983, 149.83987452697917]","[396.37439536241425, 569.1619937196177, 763.7280320360811, 455.38496637991653]",81.04056370801689,6.945389720224877,1.0,3.0,23.770235631629305,203.7702356316293
4718,2.0,Motorbike,1.0,0.0,0.0,0,0,83.52884469318384,1.8981844582885128,1.0,3.0,25.668420089917817,205.66842008991782
4719,2.0,Private Car,2.0,0.0,0.0,0,0,72.63003386753184,1.9857085240117718,1.0,3.0,27.6541286139296,207.6541286139296
4720,2.0,Private Car,2.0,0.0,0.0,0,0,71.23398202164122,0.3543137901585911,1.0,3.0,28.008442404088186,208.00844240408819
4721,2.0,Motorbike,1.0,0.0,0.0,0,0,81.07794393980568,0.05134776547155195,1.0,3.0,28.059790169559733,208.05979016955973
4722,2.0,Private Car,2.0,0.0,0.0,0,0,109.9551116342317,2.225675713473817,1.0,3.0,30.285465883033538,210.28546588303354
4723,2.0,HDV,4.0,6550.094706892203,2.0,[329.5539367743388],"[2618.072762644704, 3932.021944247499]",102.89613888390734,3.873880342391302,1.0,3.0,34.15934622542483,214.15934622542483
4724,2.0,Motorbike,1.0,0.0,0.0,0,0,69.29666780198664,3.849258512650483,1.0,3.0,38.00860473807532,218.00860473807532
4725,2.0,Motorbike,1.0,0.0,0.0,0,0,122.97336252241197,0.05928138523010258,1.0,3.0,38.06788612330541,218.0678861233054
4726,2.0,Private Car,2.0,0.0,0.0,0,0,72.6054391266671,2.3514894459582285,1.0,3.0,40.41937556926365,220.41937556926365
4727,2.0,Private Car,2.0,0.0,0.0,0,0,66.1944319944336,2.27721837498499,1.0,3.0,42.69659394424863,222.69659394424863
4728,2.0,HDV,8.0,17730.989805151534,3.0,"[513.5753872266403, 138.32458166139506]","[5949.535933782966, 4865.253035656963, 6916.200835711604]",87.7067532166043,1.9808873004827416,1.0,3.0,44.67748124473138,224.67748124473138
4729,2.0,Motorbike,1.0,0.0,0.0,0,0,90.7442822775969,5.4276570289873165,1.0,3.0,50.105138273718694,230.1051382737187
4730,2.0,HDV,8.0,21495.039024362035,3.0,"[588.916362568367, 125.1174080132494]","[6538.878051553526, 8844.045650615353, 6112.1153221931545]",72.54068046079114,2.0334103864960005,1.0,3.0,52.138548660214695,232.1385486602147
4731,2.0,Private Car,2.0,0.0,0.0,0,0,83.43672961988631,2.1679229597456917,1.0,3.0,54.30647161996038,234.30647161996038
4732,2.0,HDV,9.0,50417.49174544662,2.0,[495.8044806850374],"[23865.793508260067, 26551.698237186552]",83.54297364725011,0.30686397129230775,1.0,3.0,54.61333559125268,234.61333559125268
4733,2.0,Private Car,2.0,0.0,0.0,0,0,87.72338428991675,0.26134505034867106,1.0,3.0,54.874680641601344,234.87468064160134
4734,2.0,Private Car,2.0,0.0,0.0,0,0,71.19074802352054,0.39355995908332864,1.0,3.0,55.26824060068466,235.26824060068466
4735,2.0,Private Car,2.0,0.0,0.0,0,0,78.5294763297379,1.9887295918886607,1.0,3.0,57.256970192573334,237.25697019257333
4736,2.0,Private Car,2.0,0.0,0.0,0,0,90.69700527991924,2.0723006771292245,1.0,3.0,59.329270869702555,239.32927086970255
4737,2.0,Private Car,2.0,0.0,0.0,0,0,74.79489855393952,3.8710650781472524,1.0,4.0,3.200335947849794,243.2003359478498
4738,2.0,HDV,9.0,8684.71368492966,2.0,[288.6562914454426],"[4020.266584345996, 4664.447100583665]",85.63086804555996,0.13797832850678354,1.0,4.0,3.3383142763565843,243.33831427635658
4739,2.0,Motorbike,1.0,0.0,0.0,0,0,95.8832413327254,0.0,1.0,4.0,3.3383142763565843,243.33831427635658
4740,2.0,HDV,9.0,24475.06200055272,2.0,[257.4366891204563],"[20282.430718220094, 4192.631282332625]",78.60211371244044,5.362942988240339,1.0,4.0,8.701257264596933,248.70125726459693
4741,2.0,HDV,5.0,12776.117393877079,2.0,[357.3266151985464],"[4620.073417835085, 8156.043976041995]",76.96699203298347,0.16298047671192203,1.0,4.0,8.864237741308841,248.86423774130884
4742,2.0,Motorbike,1.0,0.0,0.0,0,0,78.58379387479114,0.3455843790231304,1.0,4.0,9.209822120331978,249.20982212033198
4743,2.0,HDV,9.0,7700.816499012383,2.0,[264.0320492643922],"[2881.372451180978, 4819.444047831405]",78.58689366630045,2.198664262586248,1.0,4.0,11.408486382918227,251.40848638291823
4744,2.0,HDV,8.0,21807.25481275729,2.0,[550.3445759478298],"[7007.743690695156, 14799.511122062137]",78.59819516344407,0.18751800087615283,1.0,4.0,11.596004383794366,251.59600438379437
4745,2.0,HDV,7.0,49736.289816324235,5.0,"[289.23601276275247, 788.9461747666647, 119.30418868937382, 146.94391203152728]","[8131.098399395602, 15611.527701172397, 4245.790567877954, 6742.405211924836, 15005.467935953444]",71.1936321519567,5.437068781053233,1.0,4.0,17.03307316484762,257.0330731648476
4746,2.0,HDV,8.0,20025.135290883525,2.0,[528.2878635687103],"[7321.119337338664, 12704.01595354486]",71.24143869919283,2.0472877666114346,1.0,4.0,19.08036093145904,259.08036093145904
4747,2.0,Private Car,2.0,0.0,0.0,0,0,78.53549376166681,0.21521630044584372,1.0,4.0,19.295577231904872,259.2955772319049
4748,2.0,HDV,8.0,20337.29458511765,3.0,"[593.9655401207297, 146.59091332295196]","[5760.646019642381, 7895.940278156284, 6680.708287318986]",90.66251140808392,0.42722413154487054,1.0,4.0,19.72280136344972,259.7228013634497
4749,2.0,Motorbike,1.0,0.0,0.0,0,0,83.39733471913412,0.11033514674862017,1.0,4.0,19.833136510198358,259.83313651019836
4750,2.0,Private Car,2.0,0.0,0.0,0,0,74.73942567592361,0.3664769989976954,1.0,4.0,20.19961350919607,260.19961350919607
4751,2.0,Private Car,2.0,0.0,0.0,0,0,69.33837016188089,6.969590665146931,1.0,4.0,27.169204174343008,267.169204174343
4752,2.0,HDV,8.0,30392.458033450286,3.0,"[439.178816479036, 165.9096570429571]","[13786.648066379435, 8588.9735670736, 8016.83639999725]",85.58281246219967,0.23784828275469716,1.0,4.0,27.407052457097677,267.4070524570977
4753,2.0,Motorbike,1.0,0.0,0.0,0,0,80.85553483430775,2.0033280364120047,1.0,4.0,29.410380493509706,269.4103804935097
4754,2.0,Private Car,2.0,0.0,0.0,0,0,85.56738556114041,2.3582897003413636,1.0,4.0,31.76867019385105,271.76867019385105
4755,2.0,HDV,9.0,10024.099977133734,2.0,[252.34236044148915],"[1260.3554718248872, 8763.744505308847]",80.81912399792022,3.844673727119373,1.0,4.0,35.61334392097041,275.6133439209704
4756,2.0,HDV,5.0,12919.207842003298,2.0,[330.34293704441313],"[4210.702769426847, 8708.50507257645]",85.59816175125793,0.2960294431502807,1.0,4.0,35.90937336412071,275.9093733641207
4757,2.0,Private Car,2.0,0.0,0.0,0,0,85.56675401886685,0.24024890549515804,1.0,4.0,36.14962226961586,276.14962226961586
4758,2.0,HDV,7.0,21778.345657386013,4.0,"[284.31550091967796, 685.6333612956514, 131.23357981302377]","[5587.937075924563, 3795.136366933762, 7637.725466006603, 4757.546748521082]",80.9535222402581,3.781278066563434,1.0,4.0,39.93090033617932,279.9309003361793
4759,2.0,Private Car,2.0,0.0,0.0,0,0,66.2230483108089,2.097455610592752,1.0,4.0,42.02835594677208,282.0283559467721
4760,2.0,HDV,8.0,30054.313222176446,2.0,[462.1873947412953],"[14390.469862891468, 15663.84335928498]",83.5410573736319,0.4943529054187431,1.0,4.0,42.52270885219082,282.5227088521908
4761,2.0,Private Car,2.0,0.0,0.0,0,0,83.49296039459617,0.07000153938153451,1.0,4.0,42.592710391572325,282.5927103915723
4762,2.0,Private Car,2.0,0.0,0.0,0,0,69.34461651211525,0.0,1.0,4.0,42.592710391572325,282.5927103915723
4763,2.0,Motorbike,1.0,0.0,0.0,0,0,80.91006221589274,1.9391331172661808,1.0,4.0,44.531843508838506,284.5318435088385
4764,2.0,HDV,9.0,2132.457496219009,2.0,[288.6544850872831],"[1952.816583983849, 179.64091223516039]",98.88394427721002,5.451641310590249,1.0,4.0,49.98348481942878,289.9834848194288
4765,2.0,Motorbike,1.0,0.0,0.0,0,0,83.46611596007756,3.8819005826601343,1.0,4.0,53.86538540208892,293.8653854020889
4766,2.0,Private Car,2.0,0.0,0.0,0,0,76.916978599817,0.0,1.0,4.0,53.86538540208892,293.8653854020889
4767,2.0,Private Car,2.0,0.0,0.0,0,0,85.59610309602475,15.690176313107331,1.0,5.0,9.555561715196234,309.55556171519623
4768,2.0,HDV,8.0,17970.101785643867,3.0,"[279.10046036712265, 126.12868541950024]","[6427.7816811667935, 5240.298217101694, 6302.021887375378]",63.1280834760395,5.487415021717786,1.0,5.0,15.042976736914,315.042976736914
4769,2.0,Private Car,2.0,0.0,0.0,0,0,78.54269418626906,2.00560058039955,1.0,5.0,17.048577317313573,317.0485773173136
4770,2.0,Private Car,2.0,0.0,0.0,0,0,83.39528027878119,6.994288552032988,1.0,5.0,24.042865869346542,324.04286586934654
4771,2.0,HDV,8.0,2197.7134594388344,3.0,"[523.6590353274541, 146.57036642414266]","[627.7761796073454, 635.4866603573466, 934.4506194741426]",78.54283507232455,0.0802230901076676,1.0,5.0,24.123088959454208,324.1230889594542
4772,2.0,Motorbike,1.0,0.0,0.0,0,0,63.147255931178364,0.24188991685591238,1.0,5.0,24.364978876310147,324.36497887631015
